guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
0,0,lexical_overlap,le_around_prepositional_phrase,0,entailment,the N1 P1 the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 P1 the N2 N1_Be1 still the N1.,N1 N2 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the psychologists next to the photojournalists addressed the planners .,the psychologists addressed the planners .,the psychologists next to the photojournalists are still the psychologists .,psychologists photojournalists psychologists
1,0,lexical_overlap,le_around_prepositional_phrase,0,entailment,the N1 P1 the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 P1 the N2 N1_Be1 still the N1.,N1 N2 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the authors next to the dancers mentioned the actor .,the authors mentioned the actor .,the authors next to the dancers are still the authors .,authors dancers authors
320,2,lexical_overlap,le_around_relative_clause,1,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 the N2 Vt1 N1_Be1 still the N1.,N1 N2 Vt1 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the illustrator that the worker expected addressed the author .,the illustrator addressed the author .,the illustrator that the worker expected is still the illustrator .,illustrator worker expected illustrator
321,2,lexical_overlap,le_around_relative_clause,1,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 the N2 Vt1 N1_Be1 still the N1.,N1 N2 Vt1 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the photographer who the dancers addressed mentioned the psychologists .,the photographer mentioned the psychologists .,the photographer who the dancers addressed is still the photographer .,photographer dancers addressed photographer
480,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the sculptors who affected the student addressed the senators .,the sculptors addressed the senators .,the sculptors who affected the student are still the sculptors .,sculptors affected student sculptors
481,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the student who admired the illustrator mentioned the psychologists .,the student mentioned the psychologists .,the student who admired the illustrator is still the student .,student admired illustrator student
640,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the writer and the planners contacted the psychotherapists .,the writer contacted the psychotherapists .,the writer is part of the writer and the planners .,writer writer planners
641,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the students and the psychologist admired the illustrator .,the students admired the illustrator .,the students are part of the students and the psychologist .,students students psychologist
800,5,lexical_overlap,le_conjunction,1,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N3.,the N3 N3_Be1 part of the N2 and the N3.,N3 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N3_Be1']",the student affected the actors and the officer .,the student affected the officer .,the officer is part of the actors and the officer .,officer actors officer
801,5,lexical_overlap,le_conjunction,1,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N3.,the N3 N3_Be1 part of the N2 and the N3.,N3 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N3_Be1']",the psychotherapists expected the writers and the technician .,the psychotherapists expected the technician .,the technician is part of the writers and the technician .,technician writers technician
1120,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the authors were mentioned by the psychotherapist .,the psychotherapist mentioned the authors .,"mentioned is the active form of was mentioned by , so we swap the authors and the psychotherapist .",mentioned mentioned authors psychotherapist
1121,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the essayists were contacted by the counselor .,the counselor contacted the essayists .,"contacted is the active form of was contacted by , so we swap the essayists and the counselor .",contacted contacted essayists counselor
1280,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the officers that the psychiatrists needed recognized the actor .,the psychiatrists needed the officers .,that in that the psychiatrists needed refers to the officers .,psychiatrists needed officers
1281,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the psychiatrist who the photographers addressed supported the lyricists .,the photographers addressed the psychiatrist .,who in who the photographers addressed refers to the psychiatrist .,photographers addressed psychiatrist
1440,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the counselors who admired the psychotherapist recognized the psychiatrist .,the counselors admired the psychotherapist .,who in who admired the psychotherapist refers to the counselors .,admired psychotherapist counselors
1441,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the essayist that recognized the animator needed the counselor .,the essayist recognized the animator .,that in that recognized the animator refers to the essayist .,recognized animator essayist
1600,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the planners addressed the psychiatrists that admired the writers .,the psychiatrists admired the writers .,the psychiatrists is the subject of the relative clause that admired the writers .,psychiatrists admired writers
1601,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the worker supported the illustrators that expected the photojournalists .,the illustrators expected the photojournalists .,the illustrators is the subject of the relative clause that expected the photojournalists .,illustrators expected photojournalists
1760,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the psychologists mentioned the officer that the photojournalists offended .,the photojournalists offended the officer .,the officer is the object of the relative clause that the photojournalists offended .,officer photojournalists offended
1761,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the counselor admired the technologist who the technician affected .,the technician affected the technologist .,the technologist is the object of the relative clause who the technician affected .,technologist technician affected
1920,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the counselors in front of the animator admired the presidents .,the animator admired the counselors .,"the counselors admired the presidents and the counselors are in front of the animator , we do not know whether the animator admired the counselors .",counselors admired presidents counselors animator not know animator admired counselors
1921,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the penciller in front of the photographer affected the writers .,the photographer affected the penciller .,"the penciller affected the writers and the penciller is in front of the photographer , we do not know whether the photographer affected the penciller .",penciller affected writers penciller photographer not know photographer affected penciller
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the presidents in front of the colorist thanked the senators .,the senators thanked the presidents .,"the presidents thanked the senators , we do not know whether the senators thanked the presidents .",presidents thanked senators not know senators thanked presidents
2081,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the strategists in front of the officers supported the authors .,the authors supported the strategists .,"the strategists supported the authors , we do not know whether the authors supported the strategists .",strategists supported authors not know authors supported strategists
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the planner in front of the doctors affected the strategists .,the strategists affected the doctors .,"the planner affected the strategists and the doctors are in front of the planner , we do not know whether the strategists affected the doctors .",planner affected strategists doctors planner not know strategists affected doctors
2241,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the presidents next to the illustrator needed the senators .,the senators needed the illustrator .,"the presidents needed the senators and the illustrator is next to the presidents , we do not know whether the senators needed the illustrator .",presidents needed senators illustrator presidents not know senators needed illustrator
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the senator mentioned the illustrator in front of the psychotherapists .,the illustrator mentioned the senator .,"the senator mentioned the illustrator , we do not know whether the illustrator mentioned the senator .",senator mentioned illustrator not know illustrator mentioned senator
2401,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the photojournalists contacted the photographers next to the actors .,the photographers contacted the photojournalists .,"the photojournalists contacted the photographers , we do not know whether the photographers contacted the photojournalists .",photojournalists contacted photographers not know photographers contacted photojournalists
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the student contacted the lyricist next to the psychologist .,the lyricist contacted the psychologist .,"the student contacted the lyricist and the lyricist is next to the psychologist , we do not know whether the lyricist contacted the psychologist .",student contacted lyricist lyricist psychologist not know lyricist contacted psychologist
2561,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the worker mentioned the technicians next to the psychologists .,the technicians mentioned the psychologists .,"the worker mentioned the technicians and the technicians are next to the psychologists , we do not know whether the technicians mentioned the psychologists .",worker mentioned technicians technicians psychologists not know technicians mentioned psychologists
3040,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the senator who the presidents affected expected the technologist .,the technologist expected the senator .,"the senator expected the technologist , we do not know whether the technologist expected the senator .",senator expected technologist not know technologist expected senator
3041,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the technician that the actors mentioned contacted the president .,the president contacted the technician .,"the technician contacted the president , we do not know whether the president contacted the technician .",technician contacted president not know president contacted technician
3200,20,lexical_overlap,ln_relative_clause,2,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt1 the N2.,"the N1 N1_Be1 the object of the relative clause Rels1 the N2 Vt1 and the N1 Vt2 the N3 , we do not know whether the N3 Vt1 the N2.",N1 N2 Vt1 N1 Vt2 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the writers who the dancers mentioned admired the officers .,the officers mentioned the dancers .,"the writers are the object of the relative clause who the dancers mentioned and the writers admired the officers , we do not know whether the officers mentioned the dancers .",writers dancers mentioned writers admired officers not know officers mentioned dancers
3201,20,lexical_overlap,ln_relative_clause,2,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt1 the N2.,"the N1 N1_Be1 the object of the relative clause Rels1 the N2 Vt1 and the N1 Vt2 the N3 , we do not know whether the N3 Vt1 the N2.",N1 N2 Vt1 N1 Vt2 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the doctors who the workers contacted affected the animator .,the animator contacted the workers .,"the doctors are the object of the relative clause who the workers contacted and the doctors affected the animator , we do not know whether the animator contacted the workers .",doctors workers contacted doctors affected animator not know animator contacted workers
3680,23,lexical_overlap,ln_relative_clause,5,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N3 Vt2 the N2.,"the N1 N1_Be1 the subject of the relative clause Rels1 Vt1 the N2 and the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N2.",N1 Vt1 N2 N1 Vt2 N3 not know N3 Vt2 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the colorists that thanked the presidents recognized the technicians .,the technicians recognized the presidents .,"the colorists are the subject of the relative clause that thanked the presidents and the colorists recognized the technicians , we do not know whether the technicians recognized the presidents .",colorists thanked presidents colorists recognized technicians not know technicians recognized presidents
