guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
0,0,lexical_overlap,le_around_prepositional_phrase,0,entailment,the N1 P1 the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 P1 the N2 N1_Be1 still the N1.,N1 N2 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the psychologists next to the photojournalists addressed the planners .,the psychologists addressed the planners .,the psychologists next to the photojournalists are still the psychologists .,psychologists photojournalists psychologists
320,2,lexical_overlap,le_around_relative_clause,1,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 the N2 Vt1 N1_Be1 still the N1.,N1 N2 Vt1 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the illustrator that the worker expected addressed the author .,the illustrator addressed the author .,the illustrator that the worker expected is still the illustrator .,illustrator worker expected illustrator
480,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the sculptors who affected the student addressed the senators .,the sculptors addressed the senators .,the sculptors who affected the student are still the sculptors .,sculptors affected student sculptors
640,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the writer and the planners contacted the psychotherapists .,the writer contacted the psychotherapists .,the writer is part of the writer and the planners .,writer writer planners
800,5,lexical_overlap,le_conjunction,1,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N3.,the N3 N3_Be1 part of the N2 and the N3.,N3 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N3_Be1']",the student affected the actors and the officer .,the student affected the officer .,the officer is part of the actors and the officer .,officer actors officer
1120,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the authors were mentioned by the psychotherapist .,the psychotherapist mentioned the authors .,"mentioned is the active form of was mentioned by , so we swap the authors and the psychotherapist .",mentioned mentioned authors psychotherapist
1280,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the officers that the psychiatrists needed recognized the actor .,the psychiatrists needed the officers .,that in that the psychiatrists needed refers to the officers .,psychiatrists needed officers
1440,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the counselors who admired the psychotherapist recognized the psychiatrist .,the counselors admired the psychotherapist .,who in who admired the psychotherapist refers to the counselors .,admired psychotherapist counselors
1600,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the planners addressed the psychiatrists that admired the writers .,the psychiatrists admired the writers .,the psychiatrists is the subject of the relative clause that admired the writers .,psychiatrists admired writers
1760,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the psychologists mentioned the officer that the photojournalists offended .,the photojournalists offended the officer .,the officer is the object of the relative clause that the photojournalists offended .,officer photojournalists offended
1920,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the counselors in front of the animator admired the presidents .,the animator admired the counselors .,"the counselors admired the presidents and the counselors are in front of the animator , we do not know whether the animator admired the counselors .",counselors admired presidents counselors animator not know animator admired counselors
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the presidents in front of the colorist thanked the senators .,the senators thanked the presidents .,"the presidents thanked the senators , we do not know whether the senators thanked the presidents .",presidents thanked senators not know senators thanked presidents
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the planner in front of the doctors affected the strategists .,the strategists affected the doctors .,"the planner affected the strategists and the doctors are in front of the planner , we do not know whether the strategists affected the doctors .",planner affected strategists doctors planner not know strategists affected doctors
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the senator mentioned the illustrator in front of the psychotherapists .,the illustrator mentioned the senator .,"the senator mentioned the illustrator , we do not know whether the illustrator mentioned the senator .",senator mentioned illustrator not know illustrator mentioned senator
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the student contacted the lyricist next to the psychologist .,the lyricist contacted the psychologist .,"the student contacted the lyricist and the lyricist is next to the psychologist , we do not know whether the lyricist contacted the psychologist .",student contacted lyricist lyricist psychologist not know lyricist contacted psychologist
3040,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the senator who the presidents affected expected the technologist .,the technologist expected the senator .,"the senator expected the technologist , we do not know whether the technologist expected the senator .",senator expected technologist not know technologist expected senator
3200,20,lexical_overlap,ln_relative_clause,2,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt1 the N2.,"the N1 N1_Be1 the object of the relative clause Rels1 the N2 Vt1 and the N1 Vt2 the N3 , we do not know whether the N3 Vt1 the N2.",N1 N2 Vt1 N1 Vt2 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the writers who the dancers mentioned admired the officers .,the officers mentioned the dancers .,"the writers are the object of the relative clause who the dancers mentioned and the writers admired the officers , we do not know whether the officers mentioned the dancers .",writers dancers mentioned writers admired officers not know officers mentioned dancers
3680,23,lexical_overlap,ln_relative_clause,5,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N3 Vt2 the N2.,"the N1 N1_Be1 the subject of the relative clause Rels1 Vt1 the N2 and the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N2.",N1 Vt1 N2 N1 Vt2 N3 not know N3 Vt2 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the colorists that thanked the presidents recognized the technicians .,the technicians recognized the presidents .,"the colorists are the subject of the relative clause that thanked the presidents and the colorists recognized the technicians , we do not know whether the technicians recognized the presidents .",colorists thanked presidents colorists recognized technicians not know technicians recognized presidents
4000,25,lexical_overlap,ln_relative_clause,7,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N3.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 Vt2 N3 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the essayists needed the senators who addressed the photographer .,the senators needed the photographer .,"the senators are the subject of the relative clause who addressed the photographer and the essayists needed the senators , we do not know whether the senators needed the photographer .",senators addressed photographer essayists needed senators not know senators needed photographer
4480,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the photojournalists recognized the lyricists that the planners affected .,the lyricists recognized the planners .,"the lyricists are the object of the relative clause that the planners affected and the photojournalists recognized the lyricists , we do not know whether the lyricists recognized the planners .",lyricists planners affected photojournalists recognized lyricists not know lyricists recognized planners
4640,29,lexical_overlap,ln_relative_clause,11,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt1 the N1.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 N3 Vt2 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the photographer admired the doctors that the planner needed .,the planner admired the photographer .,"the doctors are the object of the relative clause that the planner needed and the photographer admired the doctors , we do not know whether the planner admired the photographer .",doctors planner needed photographer admired doctors not know planner admired photographer
4800,30,lexical_overlap,ln_passive,0,neutral,the Ns1 was Vt1 by the N2.,the Ns1 Vt1 the N2.,"Vt1 is the active form of was Vt1 by , so the N2 Vt1 the Ns1 , we do not know whether the Ns1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Ns1 not know Ns1 Vt1 N2,"['Ns1', 'N2', 'Vt1']",the animator was affected by the photojournalist .,the animator affected the photojournalist .,"affected is the active form of was affected by , so the photojournalist affected the animator , we do not know whether the animator affected the photojournalist .",affected affected photojournalist affected animator not know animator affected photojournalist
4960,31,lexical_overlap,ln_passive,1,neutral,the Np1 were Vt1 by the N2.,the Np1 Vt1 the N2.,"Vt1 is the active form of were Vt1 by , so the N2 Vt1 the Np1 , we do not know whether the Np1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Np1 not know Np1 Vt1 N2,"['Np1', 'N2', 'Vt1']",the senators were offended by the psychologist .,the senators offended the psychologist .,"offended is the active form of were offended by , so the psychologist offended the senators , we do not know whether the senators offended the psychologist .",offended offended psychologist offended senators not know senators offended psychologist
5280,33,lexical_overlap,ln_conjunction,1,neutral,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N2 Vt1 N3 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1']",the sculptors and the essayist addressed the animator .,the essayist addressed the sculptors .,"the sculptors addressed the animator and the essayist addressed the animator , we do not know whether the essayist addressed the sculptors .",sculptors addressed animator essayist addressed animator not know essayist addressed sculptors
5440,34,lexical_overlap,ln_conjunction,2,neutral,the N1 Vt1 the N2 and the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1']",the photojournalist contacted the penciller and the workers .,the penciller contacted the workers .,"the photojournalist contacted the penciller and the photojournalist contacted the workers , we do not know whether the penciller contacted the workers .",photojournalist contacted penciller photojournalist contacted workers not know penciller contacted workers
5600,35,lexical_overlap,ln_conjunction,3,neutral,the N1 Vt1 the N2 and the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N2 N1 Vt1 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the dancer affected the psychologists and the student .,the student affected the psychologists .,"the dancer affected the psychologists and the dancer affected the student , we do not know whether the student affected the psychologists .",dancer affected psychologists dancer affected student not know student affected psychologists
5920,37,subsequence,se_adjective,0,entailment,Adj1 Np1 Vi1.,Np1 Vi1.,Adj1 Np1 are still Np1.,Adj1 Np1 Np1,"['Adj1', 'Np1', 'Vi1']",nervous students talked .,students talked .,nervous students are still students .,nervous students students
6080,38,subsequence,se_adjective,1,entailment,Adj1 Np1 Vt1 the N2.,Np1 Vt1 the N2.,Adj1 Np1 are still Np1.,Adj1 Np1 Np1,"['Adj1', 'Np1', 'Vt1', 'N2']",witty animators recognized the sculptor .,animators recognized the sculptor .,witty animators are still animators .,witty animators animators
6240,39,subsequence,se_understood_object,0,entailment,the N1 Vunderstand1 the Vunderstand1_O1.,the N1 Vunderstand1.,Vunderstand1 the Vunderstand1_O1 is still Vunderstand1.,Vunderstand1 Vunderstand1_O1 Vunderstand1,"['N1', 'Vunderstand1_O1', 'Vunderstand1']",the psychologist read the letter .,the psychologist read .,read the letter is still read .,read letter read
6400,40,subsequence,se_relative_clause_on_obj,0,entailment,the N1 Vt1 the N2 Rels1 Vi2.,the N1 Vt1 the N2.,the N2 Rels1 Vi2 N2_Be1 still the N2.,N2 Vi2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vi2']",the counselors supported the officer that continued .,the counselors supported the officer .,the officer that continued is still the officer .,officer continued officer
6720,42,subsequence,se_relative_clause_on_obj,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N1 Vt1 the N2.,the N2 Rels1 Vt2 the N3 N2_Be1 still the N2.,N2 Vt2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vt2', 'N3']",the students thanked the workers who affected the animators .,the students thanked the workers .,the workers who affected the animators are still the workers .,workers affected animators workers
6880,43,subsequence,se_PP_on_obj,0,entailment,the N1 Vt1 the N2 P1 the N3.,the N1 Vt1 the N2.,the N2 P1 the N3 N2_Be1 still the N2.,N2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'P1', 'N3']",the officers offended the psychiatrists in front of the animators .,the officers offended the psychiatrists .,the psychiatrists in front of the animators are still the psychiatrists .,psychiatrists animators psychiatrists
7040,44,subsequence,se_conjunction,0,entailment,the N1 and the N2 Vi1.,the N2 Vi1.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vi1', 'N2', 'N2_Be1']",the illustrators and the colorist listened .,the colorist listened .,the colorist is part of the illustrators and the colorist .,colorist illustrators colorist
7200,45,subsequence,se_conjunction,1,entailment,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N3.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the photographer and the photojournalist contacted the technicians .,the photojournalist contacted the technicians .,the photojournalist is part of the photographer and the photojournalist .,photojournalist photographer photojournalist
7520,47,subsequence,sn_PP_on_subject,0,neutral,the N1 P1 the N2 Vi1.,the N2 Vi1.,"the N1 N1_Be1 P1 the N2 and the N1 Vi1 , we do not know whether the N2 Vi1.",N1 N2 N1 Vi1 not know N2 Vi1,"['N1', 'Vi1', 'N2', 'P1', 'N1_Be1']",the counselor in front of the lyricist voted .,the lyricist voted .,"the counselor is in front of the lyricist and the counselor voted , we do not know whether the lyricist voted .",counselor lyricist counselor voted not know lyricist voted
7680,48,subsequence,sn_PP_on_subject,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N3.,"the N1 N1_Be1 P1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'Vt1', 'N2', 'N3', 'P1', 'N1_Be1']",the senators next to the lyricist addressed the illustrator .,the lyricist addressed the illustrator .,"the senators are next to the lyricist and the senators addressed the illustrator , we do not know whether the lyricist addressed the illustrator .",senators lyricist senators addressed illustrator not know lyricist addressed illustrator
7840,49,subsequence,sn_relative_clause_on_subject,0,neutral,the N1 Rels1 Vt1 the N2 Vi2.,the N2 Vi2.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vi2 and we do not know whether the N2 Vi2.",N1 Vt1 N2 N1 N1 Vi2 not know N2 Vi2,"['N1', 'Vt1', 'N2', 'Vi2', 'Rels1', 'N1_Be1']",the technicians that admired the officers yelled .,the officers yelled .,"the technicians that admired the officers are still the technicians , so the technicians yelled and we do not know whether the officers yelled .",technicians admired officers technicians technicians yelled not know officers yelled
8000,50,subsequence,sn_relative_clause_on_subject,1,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N2 Vt2 the N3.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vt2 the N3 and we do not know whether the N2 Vt2 the N3.",N1 Vt1 N2 N1 N1 Vt2 N3 not know N2 Vt2 N3,"['N1', 'Vt1', 'N2', 'Vt2', 'Rels1', 'N3', 'N1_Be1']",the illustrators who expected the sculptors addressed the psychotherapists .,the sculptors addressed the psychotherapists .,"the illustrators who expected the sculptors are still the illustrators , so the illustrators addressed the psychotherapists and we do not know whether the sculptors addressed the psychotherapists .",illustrators expected sculptors illustrators illustrators addressed psychotherapists not know sculptors addressed psychotherapists
8160,51,subsequence,sn_past_participle,0,neutral,the N1 Vpp1 in the Nlocation2 Vi2.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vi2', 'N1_BePast1']",the sculptors presented in the office worked .,the sculptors presented in the office .,the sculptors were presented in the office and we do not know whether the sculptors presented in the office .,sculptors presented office not know sculptors presented office
8320,52,subsequence,sn_past_participle,1,neutral,the N1 Vpp1 in the Nlocation2 Vt2 the N3.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vt2', 'N3', 'N1_BePast1']",the doctor presented in the office recognized the officer .,the doctor presented in the office .,the doctor was presented in the office and we do not know whether the doctor presented in the office .,doctor presented office not know doctor presented office
